id,term,termDesc,courseReferenceNumber,partOfTerm,courseNumber,courseDisplay,subject,subjectDescription,sequenceNumber,campusDescription,scheduleTypeDescription,courseTitle,creditHours,maximumEnrollment,enrollment,seatsAvailable,waitCapacity,waitCount,waitAvailable,crossList,crossListCapacity,crossListCount,crossListAvailable,creditHourHigh,creditHourLow,creditHourIndicator,openSection,linkIdentifier,isSectionLinked,subjectCourse,faculty,meetingsFaculty,reservedSeatSummary,sectionAttributes,instructionalMethod,instructionalMethodDescription,prerequisites
885439,202440,"Fall 2024",33507,1,009B,009B,MATH,Mathematics,002,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,29,1,99,0,99,,,,,4,0,OR,1,D1,1,MATH009B,"[{""bannerId"": ""7221"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33507"", ""displayName"": ""Wolird, Christian"", ""emailAddress"": ""chris.wolird@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33507"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1200"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33507"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1250"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2134"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": false, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""33507"", ""maximumEnrollmentReserved"": 1, ""maximumEnrollmentUnreserved"": 29, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 1, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885440,202440,"Fall 2024",33508,1,009B,009B,MATH,Mathematics,003,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,30,0,99,0,99,,,,,4,0,OR,1,D1,1,MATH009B,"[{""bannerId"": ""7220"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33508"", ""displayName"": ""Russell, Ryan"", ""emailAddress"": ""ryan.russell001@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33508"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1300"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33508"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1350"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2132"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": false, ""wednesday"": false}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885441,202440,"Fall 2024",33509,1,009B,009B,MATH,Mathematics,004,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,28,2,99,0,99,,,,,4,0,OR,1,D1,1,MATH009B,"[{""bannerId"": ""7220"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33509"", ""displayName"": ""Russell, Ryan"", ""emailAddress"": ""ryan.russell001@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33509"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1400"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33509"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1450"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2132"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": false, ""wednesday"": false}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885442,202440,"Fall 2024",33510,1,009B,009B,MATH,Mathematics,005,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,30,0,99,0,99,,,,,4,0,OR,1,D1,1,MATH009B,"[{""bannerId"": ""7222"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33510"", ""displayName"": ""Zhao, Ruoxi"", ""emailAddress"": ""ruoxi.zhao@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33510"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1500"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33510"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1550"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2132"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": false, ""wednesday"": false}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885443,202440,"Fall 2024",33511,1,009B,009B,MATH,Mathematics,010,Riverside,Lecture,"FIRST YEAR CALCULUS",4,90,90,0,0,0,0,,,,,4,0,OR,0,L2,1,MATH009B,"[{""bannerId"": ""7178"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33511"", ""displayName"": ""Gee, Savanna"", ""emailAddress"": ""savanna.gee@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7154"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33511"", ""displayName"": ""Gonzalez, Jose"", ""emailAddress"": ""jose.gonzalez@ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}, {""bannerId"": ""7221"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33511"", ""displayName"": ""Wolird, Christian"", ""emailAddress"": ""chris.wolird@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33511"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""0900"", ""building"": ""HMNSS"", ""buildingDescription"": ""Humanities and Social Sciences"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33511"", ""creditHourSession"": 4.0, ""endDate"": ""12/06/2024"", ""endTime"": ""0950"", ""friday"": true, ""hoursWeek"": 2.5, ""meetingScheduleType"": ""LEC"", ""meetingType"": ""LEC"", ""meetingTypeDescription"": ""Lecture"", ""monday"": true, ""room"": ""1501"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": false, ""wednesday"": true}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885444,202440,"Fall 2024",33512,1,009B,009B,MATH,Mathematics,011,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,30,0,99,0,99,,,,,4,0,OR,1,D2,1,MATH009B,"[{""bannerId"": ""7223"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33512"", ""displayName"": ""Yang, Lu"", ""emailAddress"": ""lu.yang1@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33512"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1000"", ""building"": ""WAT"", ""buildingDescription"": ""Gordon Watkins Hall"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33512"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1050"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""1117"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""33512"", ""maximumEnrollmentReserved"": 20, ""maximumEnrollmentUnreserved"": 10, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 0, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885445,202440,"Fall 2024",33513,1,009B,009B,MATH,Mathematics,012,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,30,0,99,0,99,,,,,4,0,OR,1,D2,1,MATH009B,"[{""bannerId"": ""7221"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33513"", ""displayName"": ""Wolird, Christian"", ""emailAddress"": ""chris.wolird@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33513"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1100"", ""building"": ""HMNSS"", ""buildingDescription"": ""Humanities and Social Sciences"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33513"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1150"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""1400"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""33513"", ""maximumEnrollmentReserved"": 20, ""maximumEnrollmentUnreserved"": 10, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 0, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885500,202440,"Fall 2024",33568,1,009B,009B,MATH,Mathematics,013,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,30,0,99,0,99,,,,,4,0,OR,1,D2,1,MATH009B,"[{""bannerId"": ""7221"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33568"", ""displayName"": ""Wolird, Christian"", ""emailAddress"": ""chris.wolird@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33568"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1200"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33568"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1250"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""1134"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885447,202440,"Fall 2024",33515,1,009B,009B,MATH,Mathematics,020,Riverside,Lecture,"FIRST YEAR CALCULUS",4,90,90,0,0,0,0,,,,,4,0,OR,0,L3,1,MATH009B,"[{""bannerId"": ""7178"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33515"", ""displayName"": ""Gee, Savanna"", ""emailAddress"": ""savanna.gee@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7164"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33515"", ""displayName"": ""Gan, Wee"", ""emailAddress"": ""weeliang.gan@ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}, {""bannerId"": ""7220"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33515"", ""displayName"": ""Russell, Ryan"", ""emailAddress"": ""ryan.russell001@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7224"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33515"", ""displayName"": ""Lin, Edwin"", ""emailAddress"": ""edwin.lin@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33515"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1100"", ""building"": ""CHUNG"", ""buildingDescription"": ""Winston Chung Hall"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33515"", ""creditHourSession"": 4.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1220"", ""friday"": false, ""hoursWeek"": 2.66, ""meetingScheduleType"": ""LEC"", ""meetingType"": ""LEC"", ""meetingTypeDescription"": ""Lecture"", ""monday"": false, ""room"": ""138"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885448,202440,"Fall 2024",33516,1,009B,009B,MATH,Mathematics,021,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,30,0,99,0,99,,,,,4,0,OR,1,D3,1,MATH009B,"[{""bannerId"": ""7220"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33516"", ""displayName"": ""Russell, Ryan"", ""emailAddress"": ""ryan.russell001@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33516"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1000"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33516"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1050"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2132"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": false, ""wednesday"": true}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885449,202440,"Fall 2024",33517,1,009B,009B,MATH,Mathematics,022,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,30,0,99,0,99,,,,,4,0,OR,1,D3,1,MATH009B,"[{""bannerId"": ""7220"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33517"", ""displayName"": ""Russell, Ryan"", ""emailAddress"": ""ryan.russell001@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33517"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1100"", ""building"": ""INTS"", ""buildingDescription"": ""CHASS Interdisciplinary-South"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33517"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1150"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""2132"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": false, ""wednesday"": true}, ""term"": ""202440""}]","{""class"": ""net.hedtech.banner.student.schedule.SectionReservedSeatSummaryDecorator"", ""courseReferenceNumber"": ""33517"", ""maximumEnrollmentReserved"": 18, ""maximumEnrollmentUnreserved"": 12, ""seatsAvailableReserved"": 0, ""seatsAvailableUnreserved"": 0, ""termCode"": ""202440"", ""waitAvailableReserved"": 0, ""waitAvailableUnreserved"": 99, ""waitCapacityReserved"": 0, ""waitCapacityUnreserved"": 99}",,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885450,202440,"Fall 2024",33518,1,009B,009B,MATH,Mathematics,023,Riverside,Discussion,"FIRST YEAR CALCULUS",0,30,30,0,99,0,99,,,,,4,0,OR,1,D3,1,MATH009B,"[{""bannerId"": ""7224"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33518"", ""displayName"": ""Lin, Edwin"", ""emailAddress"": ""edwin.lin@email.ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33518"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1200"", ""building"": ""CHUNG"", ""buildingDescription"": ""Winston Chung Hall"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33518"", ""creditHourSession"": 0.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1250"", ""friday"": false, ""hoursWeek"": 0.83, ""meetingScheduleType"": ""DIS"", ""meetingType"": ""DIS"", ""meetingTypeDescription"": ""Discussion"", ""monday"": false, ""room"": ""139"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": false, ""tuesday"": false, ""wednesday"": true}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
885452,202440,"Fall 2024",33520,1,009B,009B,MATH,Mathematics,030,Riverside,Lecture,"FIRST YEAR CALCULUS",4,120,115,5,0,0,0,,,,,4,0,OR,1,L4,1,MATH009B,"[{""bannerId"": ""7178"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33520"", ""displayName"": ""Gee, Savanna"", ""emailAddress"": ""savanna.gee@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7164"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33520"", ""displayName"": ""Gan, Wee"", ""emailAddress"": ""weeliang.gan@ucr.edu"", ""primaryIndicator"": true, ""term"": ""202440""}, {""bannerId"": ""7225"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33520"", ""displayName"": ""Ghandian, Neima"", ""emailAddress"": ""neima.ghandian@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}, {""bannerId"": ""7226"", ""category"": null, ""class"": ""net.hedtech.banner.student.faculty.FacultyResultDecorator"", ""courseReferenceNumber"": ""33520"", ""displayName"": ""Tao, Alex"", ""emailAddress"": ""lapkeialex.tao@email.ucr.edu"", ""primaryIndicator"": false, ""term"": ""202440""}]","[{""category"": ""01"", ""class"": ""net.hedtech.banner.student.schedule.SectionSessionDecorator"", ""courseReferenceNumber"": ""33520"", ""faculty"": [], ""meetingTime"": {""beginTime"": ""1230"", ""building"": ""HMNSS"", ""buildingDescription"": ""Humanities and Social Sciences"", ""campus"": ""C"", ""campusDescription"": ""Riverside"", ""category"": ""01"", ""class"": ""net.hedtech.banner.general.overall.MeetingTimeDecorator"", ""courseReferenceNumber"": ""33520"", ""creditHourSession"": 4.0, ""endDate"": ""12/06/2024"", ""endTime"": ""1350"", ""friday"": false, ""hoursWeek"": 2.66, ""meetingScheduleType"": ""LEC"", ""meetingType"": ""LEC"", ""meetingTypeDescription"": ""Lecture"", ""monday"": false, ""room"": ""1501"", ""saturday"": false, ""startDate"": ""09/26/2024"", ""sunday"": false, ""term"": ""202440"", ""thursday"": true, ""tuesday"": true, ""wednesday"": false}, ""term"": ""202440""}]",,,I,In-Person,"Prerequisites:MATH009B(
 Course or Test: Mathematics 005B 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 009A 
 Minimum Grade of C-
 May not be taken concurrently.)
or
(
 Course or Test: Mathematics 09HA 
 Minimum Grade of C-
 May not be taken concurrently.)"
